customer_id,audience_segment,audience_status,experiment_group,impressions,clicks,converted,revenue
C001513,New Customers,Eligible,Treatment,2,0,0,0.0
C001514,Browsers / No Purchase,Eligible,Treatment,6,1,1,92.78
C001515,Browsers / No Purchase,Eligible,Treatment,2,1,0,0.0
C001516,Lapsing Customers,Eligible,Treatment,1,1,0,0.0
C001517,High-Value Loyalists,Eligible,Treatment,4,0,0,0.0
C001518,Browsers / No Purchase,Suppressed,Suppressed,0,0,0,0.0
C001519,High-Value Loyalists,Eligible,Treatment,1,0,0,0.0
C001520,High-Value Loyalists,Eligible,Treatment,4,0,1,160.67
C001521,Lapsing Customers,Eligible,Treatment,6,0,0,0.0
C001522,New Customers,Eligible,Treatment,5,0,0,0.0
C001523,Browsers / No Purchase,Eligible,Treatment,4,1,0,0.0
C001524,Browsers / No Purchase,Eligible,Treatment,6,0,0,0.0
C001525,Browsers / No Purchase,Eligible,Treatment,1,0,0,0.0
C001526,High-Value Loyalists,Suppressed,Suppressed,0,0,0,0.0
C001527,Lapsing Customers,Eligible,Control,0,0,0,0.0
C001528,Lapsing Customers,Suppressed,Suppressed,0,0,0,0.0
C001529,High-Value Loyalists,Eligible,Treatment,5,2,0,0.0
C001530,Lapsing Customers,Eligible,Treatment,5,1,0,0.0
C001531,Lapsing Customers,Eligible,Treatment,3,0,1,22.22
C001532,High-Value Loyalists,Suppressed,Suppressed,0,0,0,0.0
C001533,New Customers,Eligible,Treatment,4,1,1,101.75
C001534,Browsers / No Purchase,Eligible,Treatment,2,0,0,0.0
C001535,High-Value Loyalists,Eligible,Treatment,6,1,0,0.0
C001536,New Customers,Eligible,Treatment,3,1,0,0.0
C001537,Browsers / No Purchase,Eligible,Treatment,5,0,0,0.0
C001538,Browsers / No Purchase,Eligible,Treatment,4,0,0,0.0
C001539,Browsers / No Purchase,Eligible,Treatment,1,0,1,66.53
C001540,Lapsing Customers,Eligible,Treatment,2,0,0,0.0
C001541,Browsers / No Purchase,Suppressed,Suppressed,0,0,0,0.0
C001542,Lapsing Customers,Eligible,Treatment,4,0,0,0.0
C001543,Lapsing Customers,Eligible,Treatment,3,0,0,0.0
C001544,High-Value Loyalists,Eligible,Treatment,4,0,0,0.0
C001545,Lapsing Customers,Suppressed,Suppressed,0,0,0,0.0
C001546,Lapsing Customers,Eligible,Treatment,5,0,0,0.0
C001547,Lapsing Customers,Eligible,Treatment,6,0,0,0.0
C001548,Browsers / No Purchase,Eligible,Treatment,4,0,0,0.0
C001549,Lapsing Customers,Eligible,Treatment,1,0,0,0.0
C001550,Lapsing Customers,Eligible,Treatment,6,0,0,0.0
C001551,High-Value Loyalists,Eligible,Treatment,1,1,0,0.0
C001552,Lapsing Customers,Eligible,Treatment,3,0,0,0.0
C001553,Lapsing Customers,Suppressed,Suppressed,0,0,0,0.0
C001554,Lapsing Customers,Eligible,Treatment,4,0,0,0.0
C001555,Lapsing Customers,Eligible,Treatment,6,0,0,0.0
C001556,Browsers / No Purchase,Suppressed,Suppressed,0,0,0,0.0
C001557,Browsers / No Purchase,Eligible,Treatment,1,0,0,0.0
C001558,New Customers,Eligible,Treatment,3,0,0,0.0
C001559,New Customers,Eligible,Treatment,2,0,0,0.0
C001560,Browsers / No Purchase,Eligible,Treatment,4,0,0,0.0
C001561,Browsers / No Purchase,Suppressed,Suppressed,0,0,0,0.0
C001562,New Customers,Suppressed,Suppressed,0,0,0,0.0
C001563,Browsers / No Purchase,Eligible,Treatment,6,1,0,0.0
C001564,Browsers / No Purchase,Eligible,Treatment,5,0,0,0.0
C001565,Browsers / No Purchase,Eligible,Treatment,4,0,0,0.0
C001566,Lapsing Customers,Eligible,Treatment,6,0,0,0.0
C001567,High-Value Loyalists,Eligible,Treatment,5,1,0,0.0
C001568,High-Value Loyalists,Eligible,Treatment,2,0,0,0.0
C001569,Lapsing Customers,Eligible,Treatment,3,0,0,0.0
C001570,New Customers,Eligible,Treatment,4,0,0,0.0
C001571,Lapsing Customers,Eligible,Treatment,3,0,0,0.0
C001572,New Customers,Suppressed,Suppressed,0,0,0,0.0
C001573,New Customers,Eligible,Treatment,3,0,0,0.0
C001574,Browsers / No Purchase,Eligible,Treatment,4,2,0,0.0
C001575,High-Value Loyalists,Eligible,Treatment,1,0,0,0.0
C001576,Lapsing Customers,Eligible,Treatment,3,1,0,0.0
C001577,Browsers / No Purchase,Eligible,Treatment,2,0,0,0.0
C001578,Browsers / No Purchase,Eligible,Treatment,5,0,0,0.0
C001579,Browsers / No Purchase,Eligible,Control,0,0,0,0.0
C001580,Browsers / No Purchase,Eligible,Treatment,3,0,1,83.48
C001581,Browsers / No Purchase,Eligible,Treatment,1,0,0,0.0
C001582,Lapsing Customers,Eligible,Treatment,3,0,0,0.0
C001583,Lapsing Customers,Eligible,Treatment,3,0,0,0.0
C001584,Lapsing Customers,Eligible,Treatment,6,0,1,108.81
C001585,New Customers,Eligible,Treatment,1,0,0,0.0
C001586,Browsers / No Purchase,Eligible,Control,0,0,0,0.0
C001587,Lapsing Customers,Eligible,Treatment,1,0,0,0.0
C001588,New Customers,Eligible,Treatment,6,0,0,0.0
C001589,Lapsing Customers,Eligible,Treatment,5,1,0,0.0
C001590,High-Value Loyalists,Eligible,Treatment,5,0,1,106.32
C001591,High-Value Loyalists,Suppressed,Suppressed,0,0,0,0.0
C001592,High-Value Loyalists,Eligible,Treatment,3,0,1,72.63
C001593,Browsers / No Purchase,Eligible,Treatment,5,2,0,0.0
C001594,Lapsing Customers,Eligible,Treatment,6,0,0,0.0
C001595,Browsers / No Purchase,Eligible,Treatment,2,0,0,0.0
C001596,New Customers,Eligible,Treatment,1,0,0,0.0
C001597,High-Value Loyalists,Eligible,Treatment,4,0,0,0.0
C001598,High-Value Loyalists,Eligible,Treatment,6,0,0,0.0
C001599,Browsers / No Purchase,Eligible,Treatment,4,0,0,0.0
C001600,Lapsing Customers,Eligible,Treatment,5,0,0,0.0
C001601,Browsers / No Purchase,Eligible,Treatment,2,0,0,0.0
C001602,High-Value Loyalists,Suppressed,Suppressed,0,0,1,48.17
C001603,New Customers,Eligible,Treatment,1,0,1,95.44
C001604,Browsers / No Purchase,Eligible,Treatment,3,0,0,0.0
C001605,Lapsing Customers,Eligible,Treatment,6,0,0,0.0
C001606,Lapsing Customers,Eligible,Treatment,6,0,1,81.52
C001607,Browsers / No Purchase,Suppressed,Suppressed,0,0,0,0.0
C001608,Lapsing Customers,Eligible,Control,0,0,0,0.0
C001609,Lapsing Customers,Eligible,Control,0,0,0,0.0
C001610,Lapsing Customers,Eligible,Treatment,4,0,0,0.0
C001611,Lapsing Customers,Eligible,Treatment,3,0,1,83.11
C001612,Browsers / No Purchase,Eligible,Treatment,5,0,0,0.0
C001613,Browsers / No Purchase,Eligible,Treatment,1,0,0,0.0
C001614,Lapsing Customers,Eligible,Treatment,4,0,0,0.0
C001615,Browsers / No Purchase,Eligible,Control,0,0,0,0.0
C001616,Lapsing Customers,Eligible,Control,0,0,0,0.0
C001617,High-Value Loyalists,Suppressed,Suppressed,0,0,0,0.0
C001618,New Customers,Eligible,Control,0,0,0,0.0
C001619,Browsers / No Purchase,Suppressed,Suppressed,0,0,0,0.0
C001620,High-Value Loyalists,Eligible,Treatment,2,0,0,0.0
C001621,Lapsing Customers,Eligible,Treatment,5,0,0,0.0
C001622,New Customers,Eligible,Treatment,2,0,0,0.0
C001623,Browsers / No Purchase,Eligible,Treatment,4,0,0,0.0
C001624,High-Value Loyalists,Eligible,Treatment,5,0,0,0.0
C001625,Lapsing Customers,Suppressed,Suppressed,0,0,1,144.3
C001626,Browsers / No Purchase,Eligible,Treatment,2,0,0,0.0
C001627,Lapsing Customers,Eligible,Treatment,2,0,0,0.0
C001628,High-Value Loyalists,Eligible,Treatment,6,0,0,0.0
C001629,High-Value Loyalists,Eligible,Treatment,2,1,0,0.0
C001630,Lapsing Customers,Eligible,Treatment,4,1,0,0.0
C001631,Lapsing Customers,Eligible,Treatment,3,0,0,0.0
C001632,Browsers / No Purchase,Eligible,Treatment,1,0,0,0.0
C001633,New Customers,Eligible,Treatment,2,0,0,0.0
C001634,New Customers,Suppressed,Suppressed,0,0,0,0.0
C001635,Browsers / No Purchase,Eligible,Treatment,3,0,0,0.0
C001636,Lapsing Customers,Eligible,Treatment,5,1,0,0.0
C001637,Lapsing Customers,Suppressed,Suppressed,0,0,0,0.0
C001638,Browsers / No Purchase,Eligible,Treatment,4,0,0,0.0
C001639,Lapsing Customers,Eligible,Treatment,2,0,0,0.0
C001640,Browsers / No Purchase,Eligible,Treatment,6,1,0,0.0
C001641,Browsers / No Purchase,Eligible,Treatment,4,1,0,0.0
C001642,High-Value Loyalists,Eligible,Treatment,5,0,0,0.0
C001643,Lapsing Customers,Eligible,Treatment,6,0,0,0.0
C001644,Lapsing Customers,Eligible,Treatment,5,1,1,45.05
C001645,High-Value Loyalists,Eligible,Treatment,3,1,0,0.0
C001646,Lapsing Customers,Eligible,Treatment,4,1,0,0.0
C001647,Lapsing Customers,Eligible,Treatment,1,0,0,0.0
C001648,Browsers / No Purchase,Eligible,Treatment,5,0,0,0.0
C001649,Browsers / No Purchase,Suppressed,Suppressed,0,0,0,0.0
C001650,Browsers / No Purchase,Eligible,Treatment,3,0,0,0.0
C001651,Lapsing Customers,Eligible,Treatment,3,0,0,0.0
C001652,Lapsing Customers,Eligible,Treatment,3,0,0,0.0
C001653,Lapsing Customers,Eligible,Treatment,6,1,0,0.0
C001654,High-Value Loyalists,Eligible,Treatment,4,0,0,0.0
C001655,Browsers / No Purchase,Eligible,Treatment,6,1,1,78.28
C001656,Lapsing Customers,Eligible,Treatment,5,0,0,0.0
C001657,Lapsing Customers,Eligible,Treatment,4,0,0,0.0
C001658,Browsers / No Purchase,Eligible,Treatment,1,0,0,0.0
C001659,Lapsing Customers,Eligible,Treatment,1,0,0,0.0
C001660,High-Value Loyalists,Eligible,Treatment,3,0,0,0.0
C001661,High-Value Loyalists,Eligible,Treatment,6,0,1,85.55
C001662,New Customers,Eligible,Treatment,1,0,0,0.0
C001663,Browsers / No Purchase,Eligible,Treatment,6,1,0,0.0
C001664,Lapsing Customers,Eligible,Treatment,4,1,0,0.0
C001665,Browsers / No Purchase,Eligible,Control,0,0,0,0.0
C001666,Browsers / No Purchase,Eligible,Treatment,3,0,1,192.86
C001667,Browsers / No Purchase,Eligible,Treatment,3,0,0,0.0
C001668,Lapsing Customers,Eligible,Treatment,1,0,0,0.0
C001669,High-Value Loyalists,Eligible,Treatment,3,0,0,0.0
C001670,Browsers / No Purchase,Eligible,Treatment,3,0,0,0.0
C001671,Lapsing Customers,Eligible,Treatment,3,0,1,58.33
C001672,New Customers,Eligible,Control,0,0,0,0.0
C001673,Browsers / No Purchase,Eligible,Treatment,4,0,0,0.0
C001674,High-Value Loyalists,Eligible,Control,0,0,0,0.0
C001675,Browsers / No Purchase,Eligible,Treatment,1,0,0,0.0
C001676,Browsers / No Purchase,Eligible,Treatment,3,0,0,0.0
C001677,Browsers / No Purchase,Eligible,Control,0,0,0,0.0
C001678,Lapsing Customers,Eligible,Treatment,1,0,0,0.0
C001679,Browsers / No Purchase,Eligible,Treatment,5,0,0,0.0
C001680,New Customers,Suppressed,Suppressed,0,0,1,37.78
C001681,Browsers / No Purchase,Eligible,Treatment,4,0,0,0.0
C001682,Browsers / No Purchase,Eligible,Treatment,4,0,0,0.0
C001683,Browsers / No Purchase,Suppressed,Suppressed,0,0,0,0.0
C001684,Lapsing Customers,Eligible,Treatment,6,0,0,0.0
C001685,High-Value Loyalists,Eligible,Treatment,6,2,0,0.0
C001686,Lapsing Customers,Eligible,Treatment,6,0,1,64.46
C001687,New Customers,Eligible,Control,0,0,0,0.0
C001688,New Customers,Eligible,Treatment,3,0,0,0.0
C001689,New Customers,Eligible,Treatment,2,1,0,0.0
C001690,Lapsing Customers,Eligible,Control,0,0,0,0.0
C001691,Browsers / No Purchase,Suppressed,Suppressed,0,0,0,0.0
C001692,Browsers / No Purchase,Eligible,Treatment,6,1,0,0.0
C001693,Lapsing Customers,Suppressed,Suppressed,0,0,0,0.0
C001694,Browsers / No Purchase,Eligible,Treatment,1,0,0,0.0
C001695,New Customers,Eligible,Treatment,3,0,0,0.0
C001696,New Customers,Eligible,Treatment,6,1,0,0.0
C001697,High-Value Loyalists,Eligible,Control,0,0,0,0.0
C001698,Browsers / No Purchase,Eligible,Treatment,6,0,0,0.0
C001699,Browsers / No Purchase,Eligible,Treatment,5,0,0,0.0
C001700,Browsers / No Purchase,Suppressed,Suppressed,0,0,1,114.35
C001701,Browsers / No Purchase,Eligible,Treatment,4,1,0,0.0
C001702,Browsers / No Purchase,Eligible,Treatment,6,0,0,0.0
C001703,Lapsing Customers,Suppressed,Suppressed,0,0,0,0.0
C001704,New Customers,Eligible,Treatment,1,0,0,0.0
C001705,Lapsing Customers,Eligible,Treatment,1,0,0,0.0
C001706,Browsers / No Purchase,Eligible,Control,0,0,0,0.0
C001707,High-Value Loyalists,Suppressed,Suppressed,0,0,0,0.0
C001708,Lapsing Customers,Eligible,Treatment,1,1,0,0.0
C001709,Browsers / No Purchase,Eligible,Treatment,6,2,0,0.0
C001710,Lapsing Customers,Eligible,Treatment,2,0,0,0.0
C001711,Browsers / No Purchase,Eligible,Control,0,0,0,0.0
C001712,Lapsing Customers,Eligible,Treatment,5,0,1,54.61
C001713,Browsers / No Purchase,Eligible,Treatment,2,0,0,0.0
C001714,Browsers / No Purchase,Eligible,Treatment,6,0,0,0.0
C001715,Lapsing Customers,Eligible,Treatment,2,1,0,0.0
C001716,Browsers / No Purchase,Eligible,Treatment,3,0,0,0.0
C001717,Lapsing Customers,Eligible,Treatment,1,0,0,0.0
C001718,New Customers,Eligible,Treatment,5,0,0,0.0
C001719,New Customers,Eligible,Treatment,6,1,0,0.0
C001720,Browsers / No Purchase,Suppressed,Suppressed,0,0,0,0.0
C001721,High-Value Loyalists,Eligible,Treatment,4,0,1,89.09
C001722,Lapsing Customers,Eligible,Treatment,3,0,0,0.0
C001723,Browsers / No Purchase,Eligible,Treatment,6,0,0,0.0
C001724,New Customers,Eligible,Treatment,1,1,0,0.0
C001725,New Customers,Eligible,Treatment,6,3,0,0.0
C001726,High-Value Loyalists,Eligible,Treatment,5,0,0,0.0
C001727,Lapsing Customers,Eligible,Treatment,4,1,1,111.47
C001728,Browsers / No Purchase,Eligible,Treatment,2,0,0,0.0
C001729,High-Value Loyalists,Suppressed,Suppressed,0,0,0,0.0
C001730,Lapsing Customers,Eligible,Treatment,1,0,0,0.0
C001731,Browsers / No Purchase,Eligible,Treatment,1,0,0,0.0
C001732,High-Value Loyalists,Eligible,Treatment,3,1,0,0.0
C001733,Browsers / No Purchase,Eligible,Treatment,4,0,0,0.0
C001734,Lapsing Customers,Eligible,Treatment,3,0,0,0.0
C001735,Browsers / No Purchase,Eligible,Treatment,1,0,0,0.0
C001736,Browsers / No Purchase,Eligible,Control,0,0,0,0.0
C001737,Browsers / No Purchase,Eligible,Treatment,1,0,0,0.0
C001738,Lapsing Customers,Eligible,Treatment,3,0,0,0.0
C001739,New Customers,Eligible,Treatment,6,1,0,0.0
C001740,Browsers / No Purchase,Eligible,Treatment,2,0,0,0.0
C001741,Lapsing Customers,Eligible,Treatment,3,0,0,0.0
C001742,Lapsing Customers,Eligible,Treatment,1,0,0,0.0
C001743,High-Value Loyalists,Eligible,Treatment,1,0,0,0.0
C001744,Browsers / No Purchase,Eligible,Treatment,5,0,0,0.0
C001745,Browsers / No Purchase,Eligible,Treatment,2,0,0,0.0
C001746,New Customers,Eligible,Treatment,1,1,0,0.0
C001747,Browsers / No Purchase,Eligible,Treatment,6,0,0,0.0
C001748,New Customers,Eligible,Control,0,0,0,0.0
C001749,Lapsing Customers,Eligible,Treatment,1,0,0,0.0
C001750,Lapsing Customers,Eligible,Treatment,2,0,0,0.0
C001751,New Customers,Eligible,Treatment,1,0,0,0.0
C001752,Lapsing Customers,Eligible,Treatment,6,0,0,0.0
C001753,Browsers / No Purchase,Eligible,Treatment,5,1,0,0.0
C001754,Browsers / No Purchase,Suppressed,Suppressed,0,0,0,0.0
C001755,Lapsing Customers,Eligible,Treatment,5,1,0,0.0
C001756,New Customers,Eligible,Treatment,1,0,0,0.0
C001757,High-Value Loyalists,Eligible,Treatment,3,1,1,124.49
C001758,Browsers / No Purchase,Eligible,Control,0,0,0,0.0
C001759,Browsers / No Purchase,Eligible,Treatment,5,0,0,0.0
C001760,Browsers / No Purchase,Eligible,Control,0,0,0,0.0
C001761,Lapsing Customers,Eligible,Treatment,5,0,0,0.0
C001762,High-Value Loyalists,Eligible,Treatment,5,0,1,112.66
C001763,Lapsing Customers,Eligible,Treatment,2,1,0,0.0
C001764,High-Value Loyalists,Eligible,Treatment,4,1,0,0.0
C001765,High-Value Loyalists,Eligible,Treatment,4,0,0,0.0
C001766,High-Value Loyalists,Eligible,Treatment,2,0,0,0.0
C001767,Browsers / No Purchase,Eligible,Treatment,4,1,0,0.0
C001768,High-Value Loyalists,Eligible,Treatment,4,0,0,0.0
C001769,High-Value Loyalists,Eligible,Control,0,0,1,52.7
C001770,Browsers / No Purchase,Eligible,Treatment,1,0,0,0.0
C001771,New Customers,Eligible,Treatment,2,1,0,0.0
C001772,Browsers / No Purchase,Eligible,Treatment,2,0,0,0.0
C001773,New Customers,Eligible,Treatment,2,0,0,0.0
C001774,Browsers / No Purchase,Eligible,Treatment,6,1,0,0.0
C001775,New Customers,Eligible,Treatment,2,0,0,0.0
C001776,New Customers,Eligible,Treatment,5,0,0,0.0
C001777,Browsers / No Purchase,Eligible,Treatment,6,1,0,0.0
C001778,Lapsing Customers,Eligible,Treatment,1,0,0,0.0
C001779,Lapsing Customers,Eligible,Treatment,5,1,0,0.0
C001780,Lapsing Customers,Eligible,Control,0,0,0,0.0
C001781,High-Value Loyalists,Eligible,Treatment,6,0,0,0.0
C001782,Browsers / No Purchase,Eligible,Treatment,6,0,0,0.0
C001783,Lapsing Customers,Eligible,Treatment,2,0,0,0.0
C001784,High-Value Loyalists,Suppressed,Suppressed,0,0,1,68.55
C001785,Lapsing Customers,Eligible,Treatment,2,0,0,0.0
C001786,Browsers / No Purchase,Eligible,Treatment,4,0,0,0.0
C001787,Lapsing Customers,Eligible,Control,0,0,0,0.0
C001788,New Customers,Eligible,Treatment,3,1,0,0.0
C001789,Browsers / No Purchase,Eligible,Treatment,6,1,0,0.0
C001790,High-Value Loyalists,Eligible,Treatment,4,2,1,30.85
C001791,Browsers / No Purchase,Eligible,Treatment,6,0,0,0.0
C001792,Lapsing Customers,Eligible,Treatment,6,1,1,104.16
C001793,Lapsing Customers,Eligible,Treatment,1,0,0,0.0
C001794,New Customers,Eligible,Treatment,2,0,0,0.0
C001795,Browsers / No Purchase,Eligible,Control,0,0,0,0.0
C001796,Lapsing Customers,Eligible,Treatment,5,0,0,0.0
C001797,New Customers,Suppressed,Suppressed,0,0,0,0.0
C001798,Lapsing Customers,Eligible,Control,0,0,0,0.0
C001799,New Customers,Eligible,Treatment,1,0,0,0.0
C001800,New Customers,Eligible,Treatment,1,1,0,0.0
C001801,New Customers,Eligible,Control,0,0,0,0.0
C001802,New Customers,Eligible,Treatment,2,0,1,91.83
C001803,High-Value Loyalists,Suppressed,Suppressed,0,0,0,0.0
C001804,New Customers,Eligible,Treatment,6,2,0,0.0
C001805,New Customers,Eligible,Treatment,2,0,0,0.0
C001806,New Customers,Suppressed,Suppressed,0,0,0,0.0
C001807,High-Value Loyalists,Suppressed,Suppressed,0,0,0,0.0
C001808,Lapsing Customers,Eligible,Treatment,3,1,1,160.2
C001809,Lapsing Customers,Eligible,Treatment,4,0,0,0.0
C001810,High-Value Loyalists,Eligible,Treatment,2,0,1,95.62
C001811,Lapsing Customers,Suppressed,Suppressed,0,0,0,0.0
C001812,Lapsing Customers,Eligible,Treatment,4,1,0,0.0
C001813,Browsers / No Purchase,Eligible,Treatment,1,0,0,0.0
C001814,Lapsing Customers,Eligible,Treatment,1,0,0,0.0
C001815,Browsers / No Purchase,Eligible,Treatment,4,0,0,0.0
C001816,New Customers,Eligible,Treatment,3,1,0,0.0
C001817,Browsers / No Purchase,Eligible,Treatment,6,0,0,0.0
C001818,Lapsing Customers,Eligible,Treatment,3,0,0,0.0
C001819,New Customers,Eligible,Treatment,2,0,0,0.0
C001820,New Customers,Eligible,Treatment,5,0,0,0.0
C001821,Browsers / No Purchase,Eligible,Treatment,1,1,0,0.0
C001822,New Customers,Eligible,Treatment,2,0,0,0.0
C001823,New Customers,Eligible,Treatment,5,0,0,0.0
C001824,New Customers,Eligible,Treatment,3,0,0,0.0
C001825,Browsers / No Purchase,Suppressed,Suppressed,0,0,0,0.0
C001826,High-Value Loyalists,Eligible,Treatment,4,0,0,0.0
C001827,New Customers,Eligible,Treatment,4,0,0,0.0
C001828,New Customers,Eligible,Treatment,5,1,0,0.0
C001829,Browsers / No Purchase,Eligible,Control,0,0,0,0.0
C001830,New Customers,Suppressed,Suppressed,0,0,0,0.0
C001831,Lapsing Customers,Eligible,Control,0,0,0,0.0
C001832,Browsers / No Purchase,Suppressed,Suppressed,0,0,0,0.0
C001833,Lapsing Customers,Eligible,Treatment,4,1,0,0.0
C001834,High-Value Loyalists,Eligible,Treatment,3,1,1,99.48
C001835,Lapsing Customers,Eligible,Treatment,3,0,1,77.13
C001836,High-Value Loyalists,Eligible,Treatment,2,0,0,0.0
C001837,High-Value Loyalists,Eligible,Treatment,5,1,0,0.0
C001838,Lapsing Customers,Eligible,Treatment,1,0,0,0.0
C001839,Browsers / No Purchase,Eligible,Treatment,1,0,0,0.0
C001840,Browsers / No Purchase,Eligible,Treatment,2,1,0,0.0
C001841,High-Value Loyalists,Suppressed,Suppressed,0,0,0,0.0
C001842,New Customers,Eligible,Treatment,4,1,1,126.12
C001843,High-Value Loyalists,Eligible,Treatment,3,1,0,0.0
C001844,Browsers / No Purchase,Eligible,Treatment,5,1,0,0.0
C001845,High-Value Loyalists,Eligible,Treatment,1,0,0,0.0
C001846,New Customers,Suppressed,Suppressed,0,0,0,0.0
C001847,Lapsing Customers,Eligible,Treatment,3,0,0,0.0
C001848,New Customers,Eligible,Treatment,3,0,0,0.0
C001849,Lapsing Customers,Eligible,Control,0,0,0,0.0
C001850,Browsers / No Purchase,Eligible,Control,0,0,0,0.0
C001851,Lapsing Customers,Eligible,Treatment,2,0,0,0.0
C001852,Browsers / No Purchase,Eligible,Treatment,4,0,0,0.0
C001853,New Customers,Eligible,Treatment,2,0,0,0.0
C001854,Browsers / No Purchase,Eligible,Treatment,4,0,0,0.0
C001855,Browsers / No Purchase,Eligible,Treatment,4,1,0,0.0
C001856,Browsers / No Purchase,Eligible,Treatment,4,1,0,0.0
C001857,Lapsing Customers,Eligible,Treatment,3,0,0,0.0
C001858,Lapsing Customers,Eligible,Treatment,5,0,1,30.39
C001859,Lapsing Customers,Eligible,Treatment,5,0,0,0.0
C001860,Lapsing Customers,Eligible,Treatment,3,1,0,0.0
C001861,New Customers,Eligible,Treatment,2,0,0,0.0
C001862,Browsers / No Purchase,Eligible,Treatment,2,1,0,0.0
C001863,Browsers / No Purchase,Eligible,Treatment,1,0,0,0.0
C001864,New Customers,Eligible,Treatment,4,0,1,44.0
C001865,New Customers,Eligible,Treatment,6,1,0,0.0
C001866,Browsers / No Purchase,Eligible,Control,0,0,0,0.0
C001867,Browsers / No Purchase,Eligible,Treatment,5,0,0,0.0
C001868,Lapsing Customers,Eligible,Treatment,3,0,0,0.0
C001869,New Customers,Eligible,Treatment,6,0,0,0.0
C001870,Browsers / No Purchase,Eligible,Treatment,2,0,0,0.0
C001871,Lapsing Customers,Eligible,Control,0,0,0,0.0
C001872,Lapsing Customers,Eligible,Treatment,6,0,0,0.0
C001873,Browsers / No Purchase,Eligible,Treatment,1,0,0,0.0
C001874,Browsers / No Purchase,Eligible,Control,0,0,0,0.0
C001875,Browsers / No Purchase,Eligible,Treatment,3,1,0,0.0
C001876,Browsers / No Purchase,Eligible,Treatment,4,2,0,0.0
C001877,Lapsing Customers,Eligible,Control,0,0,0,0.0
C001878,Lapsing Customers,Eligible,Treatment,2,1,0,0.0
C001879,New Customers,Eligible,Treatment,6,1,0,0.0
C001880,New Customers,Eligible,Treatment,6,1,0,0.0
C001881,New Customers,Eligible,Treatment,4,0,0,0.0
C001882,New Customers,Eligible,Treatment,4,0,0,0.0
C001883,Lapsing Customers,Eligible,Treatment,5,0,0,0.0
C001884,Browsers / No Purchase,Eligible,Treatment,2,1,0,0.0
C001885,Lapsing Customers,Eligible,Treatment,3,0,0,0.0
C001886,Lapsing Customers,Eligible,Treatment,3,0,0,0.0
C001887,High-Value Loyalists,Eligible,Treatment,1,0,0,0.0
C001888,High-Value Loyalists,Eligible,Treatment,3,0,1,138.59
C001889,Browsers / No Purchase,Eligible,Treatment,6,2,0,0.0
C001890,Lapsing Customers,Eligible,Treatment,1,1,0,0.0
C001891,Lapsing Customers,Eligible,Control,0,0,0,0.0
C001892,Browsers / No Purchase,Eligible,Treatment,3,0,0,0.0
C001893,New Customers,Eligible,Control,0,0,1,115.09
C001894,High-Value Loyalists,Eligible,Treatment,2,0,0,0.0
C001895,Lapsing Customers,Eligible,Treatment,2,0,0,0.0
C001896,High-Value Loyalists,Eligible,Control,0,0,1,52.0
C001897,New Customers,Eligible,Treatment,2,0,0,0.0
C001898,Lapsing Customers,Eligible,Control,0,0,0,0.0
C001899,High-Value Loyalists,Eligible,Treatment,5,1,0,0.0
C001900,High-Value Loyalists,Eligible,Treatment,3,1,1,88.93
C001901,New Customers,Eligible,Treatment,6,0,0,0.0
C001902,High-Value Loyalists,Eligible,Treatment,1,1,0,0.0
C001903,Browsers / No Purchase,Eligible,Treatment,1,0,0,0.0
C001904,High-Value Loyalists,Eligible,Treatment,6,0,0,0.0
C001905,New Customers,Suppressed,Suppressed,0,0,0,0.0
C001906,Lapsing Customers,Eligible,Treatment,1,0,0,0.0
C001907,Lapsing Customers,Eligible,Treatment,3,0,0,0.0
C001908,High-Value Loyalists,Eligible,Treatment,3,0,0,0.0
C001909,Browsers / No Purchase,Eligible,Treatment,1,0,0,0.0
C001910,Browsers / No Purchase,Eligible,Control,0,0,0,0.0
C001911,High-Value Loyalists,Eligible,Treatment,3,1,0,0.0
C001912,High-Value Loyalists,Suppressed,Suppressed,0,0,0,0.0
C001913,Browsers / No Purchase,Eligible,Treatment,3,0,0,0.0
C001914,New Customers,Suppressed,Suppressed,0,0,0,0.0
C001915,High-Value Loyalists,Eligible,Treatment,6,0,0,0.0
C001916,Lapsing Customers,Eligible,Treatment,2,0,0,0.0
C001917,New Customers,Suppressed,Suppressed,0,0,0,0.0
C001918,Browsers / No Purchase,Eligible,Treatment,4,0,1,84.54
C001919,New Customers,Eligible,Treatment,5,0,0,0.0
C001920,Browsers / No Purchase,Eligible,Treatment,3,0,0,0.0
C001921,New Customers,Eligible,Treatment,1,0,0,0.0
C001922,Lapsing Customers,Eligible,Treatment,5,0,0,0.0
C001923,Lapsing Customers,Eligible,Treatment,5,0,0,0.0
C001924,Lapsing Customers,Eligible,Control,0,0,0,0.0
C001925,Lapsing Customers,Eligible,Treatment,5,0,0,0.0
C001926,High-Value Loyalists,Eligible,Treatment,1,0,0,0.0
C001927,Lapsing Customers,Eligible,Treatment,4,1,0,0.0
C001928,Browsers / No Purchase,Eligible,Treatment,4,0,0,0.0
C001929,High-Value Loyalists,Eligible,Treatment,1,0,1,106.73
C001930,Lapsing Customers,Eligible,Treatment,1,0,0,0.0
C001931,New Customers,Eligible,Treatment,6,0,0,0.0
C001932,New Customers,Eligible,Treatment,4,0,0,0.0
C001933,Browsers / No Purchase,Eligible,Treatment,6,0,0,0.0
C001934,Browsers / No Purchase,Eligible,Treatment,2,0,0,0.0
